frame,time_s,p1_status,p1_x_px,p1_y_px,p1_dx_px,p1_dy_px,p1_disp_px,p1_dx_mm,p1_dy_mm,p1_disp_mm,p2_status,p2_x_px,p2_y_px,p2_dx_px,p2_dy_px,p2_disp_px,p2_dx_mm,p2_dy_mm,p2_disp_mm,p3_status,p3_x_px,p3_y_px,p3_dx_px,p3_dy_px,p3_disp_px,p3_dx_mm,p3_dy_mm,p3_disp_mm
2581,86.07292893961709,1,375.50994873046875,902.41064453125,63.50994873046875,-9.58935546875,64.22981648777159,6.4404527619098015,-0.9724427770481995,6.513453518144181,1,394.06365966796875,1099.603515625,92.06365966796875,34.603515625,98.3520245092555,9.33604361257555,3.5090928623581545,9.973737667121872,1,429.3416748046875,1196.4947509765625,72.3416748046875,9.4947509765625,72.96210118721974,7.3360654292814695,0.9628490712559957,7.398981978401977
2582,86.10627761413843,1,375.5787048339844,902.2958984375,63.578704833984375,-9.7041015625,64.31501609657128,6.447425219700071,-0.9840790137510014,6.522093488208342,1,394.08660888671875,1099.5489501953125,92.08660888671875,34.5489501953125,98.35432626912602,9.33837085991611,3.503559460436716,9.973971085287241,1,429.3599853515625,1196.315673828125,72.3599853515625,9.315673828125,72.95717414312558,7.337922275563831,0.9446891146144953,7.398482333930858
2583,86.1396262886598,1,375.50335693359375,902.2744750976562,63.50335693359375,-9.72552490234375,64.2437714993564,6.439784297248152,-0.986251523901365,6.5148686758431005,1,394.1507873535156,1099.61865234375,92.15078735351562,34.61865234375,98.43890846596321,9.344879106135789,3.5106278552849073,9.982548444490291,1,429.3547058105469,1196.3994140625,72.35470581054688,9.3994140625,72.96267838867422,7.33738688488575,0.9531810916124975,7.399040511573173
2584,86.17297496318115,1,375.5374450683594,902.236328125,63.537445068359375,-9.763671875,64.28324987348921,6.443241126077149,-0.9901199536562858,6.518872121111155,1,394.21734619140625,1099.570068359375,92.21734619140625,34.570068359375,98.48415387745142,9.351628742372174,3.50570102314904,9.98713671674067,1,429.39959716796875,1196.3277587890625,72.39959716796875,9.3277587890625,72.99800513788772,7.341939253021341,0.9459146331608542,7.402622946515877
2585,86.2063236377025,1,375.4974670410156,902.211181640625,63.497467041015625,-9.788818359375,64.24756248681892,6.439187011693992,-0.9926700225507296,6.515253114441484,1,394.21295166015625,1099.5638427734375,92.21295166015625,34.5638427734375,98.477853759844,9.351183099264407,3.505069695413037,9.986497830854974,1,429.41217041015625,1196.3282470703125,72.41217041015625,9.3282470703125,73.0105377114448,7.343214287468563,0.9459641490617172,7.403893856815649
2586,86.23967231222386,1,375.5517578125,902.2772827148438,63.5517578125,-9.72271728515625,64.29119031769228,6.444692560921195,-0.9859668074714028,6.519677350162992,1,394.2181396484375,1099.6182861328125,92.2181396484375,34.6182861328125,98.50183254636433,9.351709205711076,3.51059071835926,9.988929485185661,1,429.419677734375,1196.3419189453125,72.419677734375,9.3419189453125,73.01973139317563,7.3439755944443315,0.9473505942858809,7.40482617488674
2587,86.27302098674521,1,375.46270751953125,902.255615234375,63.46270751953125,-9.744384765625,64.20645045608823,6.435662098501308,-0.9881640755721978,6.51108400240219,1,394.13885498046875,1099.599365234375,92.13885498046875,34.599365234375,98.42095646626042,9.343669061308448,3.508671977200819,9.980727957962136,1,429.3417663574219,1196.3892822265625,72.34176635742188,9.3892822265625,72.94854200353738,7.336074713512881,0.9521536366695905,7.39760696104262
2588,86.30636966126657,1,375.3455810546875,902.3552856445312,63.3455810546875,-9.64471435546875,64.07560498469421,6.423784471781799,-0.9780566423085406,6.497815150915639,1,394.03253173828125,1099.5960693359375,92.03253173828125,34.5960693359375,98.32026704426072,9.332886973895533,3.508337744869994,9.97051718816975,1,429.2466735839844,1196.4405517578125,72.24667358398438,9.4405517578125,72.86086646096602,7.326431491819815,0.9573528062602042,7.38871591008772
2589,86.33971833578792,1,375.4586181640625,902.3739624023438,63.4586181640625,-9.62603759765625,64.1845528076949,6.43524740283158,-0.9761626591005313,6.508863393302461,1,394.23486328125,1099.6666259765625,92.23486328125,34.6666259765625,98.5344861513458,9.353405125315634,3.5154927925446957,9.992240840407845,1,429.45050048828125,1196.58984375,72.45050048828125,9.58984375,73.08242007591056,7.347101285686308,0.9724922929490625,7.411183344242586
2590,86.37306701030927,1,375.3929748535156,902.30859375,63.392974853515625,-9.69140625,64.12949879642755,6.428590608909313,-0.9827916003285637,6.50328044502414,1,394.2175598144531,1099.672607421875,92.21755981445312,34.672607421875,98.52039404896684,9.351650405578802,3.516099362330267,9.99081178052822,1,429.3222351074219,1196.3914794921875,72.32223510742188,9.3914794921875,72.92945617502836,7.334094077478362,0.952376458223474,7.395671494562307
2591,86.40641568483063,1,375.39849853515625,902.3208618164062,63.39849853515625,-9.67913818359375,64.13310636862455,6.429150757537825,-0.9815475133193812,6.503646283743654,1,394.2671203613281,1099.653564453125,92.26712036132812,34.653564453125,98.56008841858198,9.356676269516395,3.514168242196611,9.994837129588177,1,429.3407897949219,1196.4052734375,72.34078979492188,9.4052734375,72.94963356033541,7.335975681711155,0.9537752824228534,7.397717654251089
2592,86.43976435935198,1,375.5102844238281,902.3711547851562,63.510284423828125,-9.62884521484375,64.23605597923151,6.440486804091645,-0.9764473755304935,6.514086256019258,1,394.3993835449219,1099.708740234375,92.39938354492188,34.708740234375,98.70330657145637,9.370088889162657,3.519763538994128,10.00936067694845,1,429.4532165527344,1196.385498046875,72.45321655273438,9.385498046875,73.05858034772724,7.347376717884858,0.9517698884379024,7.408765791618302
2593,86.47311303387335,1,375.5242919921875,902.3656616210938,63.5242919921875,-9.63433837890625,64.25072878269913,6.441907291497652,-0.9770044294152022,6.515574203962958,1,394.49627685546875,1099.699462890625,92.49627685546875,34.699462890625,98.79075845959169,9.379914700740155,3.5188227368777314,10.018229047427942,1,429.5635986328125,1196.4627685546875,72.5635986328125,9.4627685546875,73.17800103353119,7.358570406223697,0.9596057797494701,7.420876071993103
2594,86.5064617083947,1,375.5677490234375,902.4613647460938,63.5677490234375,-9.53863525390625,64.27942344493923,6.446314206674458,-0.9672993128460566,6.518484088482951,1,394.6027526855469,1099.7275390625,92.60275268554688,34.7275390625,98.90031230627142,9.39071226187209,3.5216699011773533,10.029338745806392,1,429.6591491699219,1196.5284423828125,72.65914916992188,9.5284423828125,73.28126071745447,7.368260049073823,0.9662656684155418,7.43134748835875
2595,86.53981038291604,1,375.60601806640625,902.3514404296875,63.60601806640625,-9.6485595703125,64.33366331902658,6.450195015404595,-0.9784465800278366,6.523984476278162,1,394.60357666015625,1099.7181396484375,92.60357666015625,34.7181396484375,98.89778375121378,9.390795819954796,3.520716720085741,10.029082328666556,1,429.7240905761719,1196.59765625,72.72409057617188,9.59765625,73.35467507681031,7.3748456638886,0.9732845473628702,7.438792333189026
2596,86.57315905743741,1,375.4825134277344,902.4508056640625,63.482513427734375,-9.5491943359375,64.19670259108311,6.437670587230063,-0.9683700942022188,6.510095485400524,1,394.5361022949219,1099.880615234375,92.53610229492188,34.880615234375,98.89179716773661,9.383953341404293,3.5371931360979,10.02847523782708,1,429.60467529296875,1196.689453125,72.60467529296875,9.689453125,73.24837456393827,7.362735931383796,0.9825935367251117,7.428012550723374
2597,86.60650773195876,1,375.5328369140625,902.4279174804688,63.5328369140625,-9.57208251953125,64.24987260773035,6.442773819762754,-0.9706911520551713,6.515487380488014,1,394.6307678222656,1100.0150146484375,92.63076782226562,35.0150146484375,99.02782638315745,9.393553236684104,3.550822387810437,10.042269765356547,1,429.6617126464844,1196.7392578125,72.66171264648438,9.7392578125,73.3115108796607,7.368520007553354,0.9876441586131364,7.4344151138981145
2598,86.63985640648012,1,375.6068115234375,902.64306640625,63.6068115234375,-9.35693359375,64.29135772758224,6.450275478743497,-0.9488732082374177,6.519694326959693,1,394.8371276855469,1100.1715087890625,92.83712768554688,35.1715087890625,99.27621722951392,9.414479894286323,3.566692234037024,10.067458724636595,1,429.7266845703125,1196.809814453125,72.7266845703125,9.809814453125,73.38530580568886,7.375108717111934,0.994799206287838,7.441898551448506
2599,86.67320508100147,1,375.8374938964844,902.6820068359375,63.837493896484375,-9.3179931640625,64.51395681237662,6.473668647157454,-0.9449243151435945,6.5422677807117475,1,395.007568359375,1100.0399169921875,93.007568359375,35.0399169921875,99.38915209892478,9.43176403843131,3.553347698754449,10.07891128767833,1,429.9339599609375,1196.7059326171875,72.9339599609375,9.7059326171875,73.57695049098609,7.396128217028273,0.9842646983792376,7.461332963968126
2600,86.70655375552282,1,375.7509460449219,902.56787109375,63.750946044921875,-9.43212890625,64.44492359625121,6.46489195372949,-0.9564986569703177,6.535267221329386,1,394.9505920410156,1099.9542236328125,92.95059204101562,34.9542236328125,99.3056408798009,9.425986151749361,3.544657658152995,10.070442534788299,1,429.9030456542969,1196.6500244140625,72.90304565429688,9.6500244140625,73.53894911449645,7.392993241554884,0.9785951277304256,7.457479298911525
2601,86.73990243004418,1,375.7607116699219,902.5011596679688,63.760711669921875,-9.49884033203125,64.46438024450661,6.465882271746749,-0.9632637669257232,6.5372402921080415,1,394.93914794921875,1099.9154052734375,92.93914794921875,34.9154052734375,99.28127087691394,9.424825622822885,3.5407211440343875,10.06797120776728,1,429.86724853515625,1196.58642578125,72.86724853515625,9.58642578125,73.49513907969455,7.3893631070728665,0.9721456816430215,7.453036586151094
2602,86.77325110456553,1,375.581298828125,902.369140625,63.581298828125,-9.630859375,64.30657052722027,6.447688272923406,-0.9766516286215533,6.521237035140123,1,394.9472351074219,1099.92041015625,92.94723510742188,34.92041015625,99.2906015672938,9.425645729930928,3.5412286820182333,10.068917419688859,1,429.83123779296875,1196.565185546875,72.83123779296875,9.565185546875,73.45666731483335,7.385711309384222,0.9699917399554816,7.449135219684757
2603,86.8065997790869,1,375.84716796875,902.431396484375,63.84716796875,-9.568603515625,64.56019695500477,6.474649680943302,-0.9703383512615225,6.546956927219556,1,395.2228088378906,1099.8525390625,93.22280883789062,34.8525390625,99.52482889575337,9.453591266480476,3.534345971798278,10.09267007694409,1,430.08709716796875,1196.5025634765625,73.08709716796875,9.5025634765625,73.70225563078925,7.411657641436427,0.9636413256698035,7.474039978378603
2604,86.83994845360824,1,375.64404296875,902.480224609375,63.64404296875,-9.519775390625,64.35208099895485,6.4540510661843,-0.9653867611752238,6.525852186769716,1,395.1031799316406,1099.8751220703125,93.10317993164062,34.8751220703125,99.42070334091711,9.441459870769044,3.536636082213191,10.082110853851711,1,429.93829345703125,1196.62158203125,72.93829345703125,9.62158203125,73.57016714136294,7.396567670648431,0.9757108265051566,7.460645074217171
2605,86.87329712812961,1,375.6562194824219,902.4149169921875,63.656219482421875,-9.5850830078125,64.37381529054281,6.45528586896207,-0.9720095129156483,6.528056230090234,1,395.10552978515625,1100.048828125,93.10552978515625,35.048828125,99.48396870607047,9.441698166041947,3.5542513639451987,10.08852650374405,1,429.88189697265625,1196.5919189453125,72.88189697265625,9.5919189453125,73.51037896369685,7.390848584098756,0.9727027355277301,7.454582040918036
2606,86.90664580265096,1,375.8217468261719,902.0648803710938,63.821746826171875,-9.93511962890625,64.59041701355285,6.472071759354623,-1.007506224346802,6.550021499990148,1,395.21466064453125,1099.909912109375,93.21466064453125,34.909912109375,99.53730417566778,9.452764969884825,3.5401640901496787,10.093935177177777,1,429.8338928222656,1196.382080078125,72.83389282226562,9.382080078125,73.4356818599625,7.385980552095164,0.9514232771318615,7.4470071148211145
2607,86.9399944771723,1,375.6228332519531,902.2149047851562,63.622833251953125,-9.78509521484375,64.37090180640155,6.451900219240564,-0.9922924638066494,6.5277607778444136,1,395.2066650390625,1099.8441162109375,93.2066650390625,34.8441162109375,99.50675777164741,9.451954147008193,3.5334918225083913,10.090837510181156,1,429.8844299316406,1196.5467529296875,72.88442993164062,9.5467529296875,73.50701067218506,7.391105447834483,0.9681225146979039,7.454240467309433
2608,86.97334315169367,1,375.67041015625,902.4586791992188,63.67041015625,-9.54132080078125,64.38134770326359,6.456724924830901,-0.9675716503008032,6.52882008125499,1,395.1421203613281,1100.0618896484375,93.14212036132812,35.0618896484375,99.52281492765036,9.445408763862867,3.5555759142932835,10.092465843328874,1,429.783447265625,1196.670166015625,72.783447265625,9.670166015625,73.42303662092547,7.380864940587257,0.9806376586410238,7.4457247792767
2609,87.00669182621502,1,375.7127685546875,902.4615478515625,63.7127685546875,-9.5384521484375,64.42281386505256,6.461020429230765,-0.9672807443832331,6.533025105216716,1,395.22674560546875,1100.2342529296875,93.22674560546875,35.2342529296875,99.66282494340595,9.453990488431185,3.573055027297918,10.106664058107711,1,429.8896789550781,1196.837646484375,72.88967895507812,9.837646484375,73.55055803001018,7.391637743768761,0.9976216126370283,7.458656542374601
2610,87.04004050073638,1,375.7411193847656,902.1055297851562,63.741119384765625,-9.89447021484375,64.5045024882401,6.4638954462246225,-1.0033840255999584,6.5413090312683275,1,395.39794921875,1100.0596923828125,93.39794921875,35.0596923828125,99.76151035467359,9.471352001171269,3.5553530927394,10.11667160404758,1,429.69647216796875,1196.3668212890625,72.69647216796875,9.3668212890625,73.29743792745752,7.3720449207460375,0.9498759052298932,7.432987996010335
2611,87.07338917525773,1,375.7378234863281,902.0612182617188,63.737823486328125,-9.93878173828125,64.5080578316811,6.463561213893797,-1.0078775936032744,6.541669573544644,1,395.7478942871094,1099.8385009765625,93.74789428710938,34.8385009765625,100.01194345457436,9.506839428371011,3.532922389648467,10.142067665328854,1,430.24627685546875,1196.3665771484375,73.24627685546875,9.3665771484375,73.84273722354561,7.42779982511776,0.9498511472794617,7.488286015104361
2612,87.10673784977908,1,375.61761474609375,901.9353637695312,63.61761474609375,-10.06463623046875,64.40883331061097,6.45137101805009,-1.0206403170507092,6.531607357253346,1,395.3450012207031,1099.938232421875,93.34500122070312,34.938232421875,99.66929987542817,9.465982620671438,3.543036012399732,10.107320671672346,1,429.8598327636719,1196.490478515625,72.85983276367188,9.490478515625,73.47533200201121,7.38861108432851,0.9624158071234447,7.451027978827028
2613,87.14008652430044,1,375.7769775390625,902.1432495117188,63.7769775390625,-9.85675048828125,64.53416455030866,6.467531770194248,-0.9995589222582927,6.544317018416673,1,395.42681884765625,1099.820556640625,93.42681884765625,34.820556640625,99.70477242717999,9.474279628809793,3.5311026802917524,10.110917892241229,1,429.84613037109375,1196.1180419921875,72.84613037109375,9.1180419921875,73.41455850043424,7.387221544360543,0.9246475537402014,7.444865025244064
2614,87.17343519882179,1,375.8989562988281,902.3457641601562,63.898956298828125,-9.65423583984375,64.62415094785285,6.479901461178582,-0.9790222023753689,6.553442409858215,1,395.4867858886719,1099.8271484375,93.48678588867188,34.8271484375,99.76326680738777,9.480360800384528,3.5317711449534026,10.116849723396758,1,429.9043273925781,1196.49560546875,72.90432739257812,9.49560546875,73.52011613009307,7.39312322079465,0.9629357240825059,7.455569472989126
2615,87.20678387334316,1,375.8912048339844,902.533935546875,63.891204833984375,-9.466064453125,64.58864011084972,6.479115396252383,-0.9599400120802952,6.549841306836937,1,395.7757873535156,1099.8829345703125,93.77578735351562,34.8829345703125,100.05357273985014,9.509668024207809,3.537428336626999,10.14628923140929,1,430.096923828125,1196.3175048828125,73.096923828125,9.3175048828125,73.6883720160511,7.412654148941295,0.9448747992427315,7.472632060931448
2616,87.2401325478645,1,375.9554443359375,902.4401245117188,63.9554443359375,-9.55987548828125,64.66598858409759,6.4856298319596695,-0.9694532545335967,6.557685104511423,1,395.6542053222656,1099.9788818359375,93.65420532226562,34.9788818359375,99.97315814276132,9.497338564892924,3.547158211146576,10.13813450251608,1,429.8726806640625,1196.37890625,72.8726806640625,9.37890625,73.47374680532305,7.3899139714699675,0.9511014237762521,7.45086722630569
2617,87.27348122238585,1,375.9089050292969,902.6986694335938,63.908905029296875,-9.30133056640625,64.58221808167671,6.480910347658666,-0.943234585026645,6.549190058074323,1,395.6291198730469,1099.9681396484375,93.62911987304688,34.9681396484375,99.94589975918976,9.494794685486088,3.54606886132759,10.135370268954757,1,429.8851623535156,1196.3861083984375,72.88516235351562,9.3861083984375,73.4870459480142,7.391179721685778,0.9518317833139811,7.452215873281297
2618,87.30682989690722,1,375.9353942871094,902.6925048828125,63.935394287109375,-9.3074951171875,64.60931904922546,6.483596585280483,-0.9438597232750403,6.55193832830267,1,395.63897705078125,1100.0057373046875,93.63897705078125,35.0057373046875,99.96829331023676,9.49579428773476,3.54988158569404,10.137641166830958,1,429.918701171875,1196.579833984375,72.918701171875,9.579833984375,73.54529352556416,7.394580845126304,0.9714772169813712,7.458122676533466
2619,87.34017857142857,1,376.1241455078125,902.5297241210938,64.1241455078125,-9.47027587890625,64.81968961920215,6.502737575707831,-0.9603670867252385,6.57327170591538,1,395.870849609375,1099.913818359375,93.870849609375,34.913818359375,100.15343787817436,9.519308151157071,3.5405602173565827,10.156416411777018,1,430.1888427734375,1196.49609375,73.1888427734375,9.49609375,73.80232044471057,7.421975517278751,0.9629852399833689,7.484187407562095
2620,87.37352724594993,1,375.52874755859375,902.8955688476562,63.52874755859375,-9.10443115234375,64.17781885489175,6.442359124093027,-0.9232672980036456,6.508180512812135,1,395.4559631347656,1100.1700439453125,93.45596313476562,35.1700439453125,99.85463953448475,9.477235109142551,3.5665436863344353,10.12611570052882,1,429.6347961425781,1196.5941162109375,72.63479614257812,9.5941162109375,73.26568553247048,7.365790443518281,0.9729255570816135,7.429768031200422
2621,87.40687592047128,1,375.7705383300781,902.5540161132812,63.770538330078125,-9.44598388671875,64.46633362070557,6.466878779251617,-0.957903670657305,6.537438381185219,1,395.62322998046875,1100.0162353515625,93.62322998046875,35.0162353515625,99.95722050043088,9.49419739993193,3.550946177562594,10.136518289078387,1,429.89599609375,1196.44189453125,72.89599609375,9.44189453125,73.50493601683675,7.392278355736175,0.9574889749875775,7.45403007948776
2622,87.44022459499263,1,375.7998046875,902.6321411132812,63.7998046875,-9.36785888671875,64.48388836201352,6.469846638559592,-0.9499811265192271,6.5392185823096325,1,395.75274658203125,1099.9822998046875,93.75274658203125,34.9822998046875,100.06667173089956,9.507331492635837,3.5475048224526167,10.147617581294131,1,429.8175354003906,1196.3931884765625,72.81753540039062,9.3931884765625,73.42087885297593,7.384321769416254,0.9525497638764945,7.445505963125405
2623,87.47357326951399,1,375.7603759765625,902.6749877929688,63.7603759765625,-9.32501220703125,64.43866383883119,6.465848229564906,-0.9456361062184999,6.534632428312378,1,395.7650451660156,1099.99853515625,93.76504516601562,34.99853515625,100.08387061893748,9.508578674388822,3.549151226156311,10.149361695849091,1,429.8597412109375,1196.568603515625,72.8597412109375,9.568603515625,73.48537311985301,7.388601800097098,0.9703383512615225,7.452046234178034
2624,87.50692194403534,1,375.86004638671875,902.704345703125,63.86004638671875,-9.295654296875,64.53305132504491,6.4759556628285635,-0.9426589626791129,6.544204127840191,1,395.9162292480469,1100.0672607421875,93.91622924804688,35.0672607421875,100.24954310186287,9.523910035193525,3.5561205892027763,10.16616230459714,1,429.90863037109375,1196.583984375,72.90863037109375,9.583984375,73.53584934634955,7.393559579671005,0.9718981021387066,7.457164955872017
2625,87.5402706185567,1,376.1656494140625,902.697509765625,64.1656494140625,-9.302490234375,64.83646265249996,6.506946427281186,-0.9433521852911947,6.57497263515226,1,396.0300598144531,1099.8953857421875,94.03005981445312,34.8953857421875,100.29626161929315,9.535453429582208,3.538690992099005,10.17089996240715,1,430.0994567871094,1196.32275390625,73.09945678710938,9.32275390625,73.69154851790653,7.412911012677021,0.9454070951770086,7.4729541854262225
2626,87.57361929307805,1,376.0098876953125,903.143310546875,64.0098876953125,-8.856689453125,64.61970806832552,6.491150854905893,-0.8981441678032877,6.552991863821026,1,395.9450988769531,1100.0958251953125,93.94509887695312,35.0958251953125,100.28658209920424,9.52683766283205,3.5590172694032614,10.169918376165361,1,430.0474548339844,1196.552734375,73.04745483398438,9.552734375,73.6694332254721,7.407637569235113,0.9687290844834754,7.470711505356613
2627,87.6069679675994,1,375.9324035644531,902.7635498046875,63.932403564453125,-9.2364501953125,64.59616271682542,6.483293300387698,-0.9366551596994757,6.550604163513747,1,395.8261413574219,1100.0150146484375,93.82614135742188,35.0150146484375,100.14687240674671,9.514774351484304,3.550822387810437,10.155750616741205,1,429.7868957519531,1196.4454345703125,72.78689575195312,9.4454345703125,73.39719631857709,7.381214646637101,0.9578479652688341,7.443104351297227
2628,87.64031664212077,1,375.67315673828125,903.1859741210938,63.67315673828125,-8.81402587890625,64.28030756936187,6.4570034517732555,-0.8938177159653842,6.518573746271903,1,395.9195251464844,1100.3419189453125,93.91952514648438,35.3419189453125,100.34903307196413,9.52424426752435,3.5839732834382065,10.17625143969376,1,429.87530517578125,1196.92626953125,72.87530517578125,9.92626953125,73.54822180902997,7.390180119437106,1.0066087486436603,7.458419629557551
2629,87.67366531664211,1,375.8080139160156,902.8721923828125,63.808013916015625,-9.1278076171875,64.45757916492698,6.470679124642851,-0.9256378717574612,6.536550604387642,1,395.9510192871094,1100.3038330078125,93.95101928710938,35.3038330078125,100.36510673600816,9.527438043130013,3.5801110431708936,10.177881446898231,1,429.47515869140625,1196.4464111328125,72.47515869140625,9.4464111328125,73.08818858498712,7.349601838679888,0.9579469970705601,7.411768320470041
2630,87.70701399116348,1,375.4838562011719,903.337646484375,63.483856201171875,-8.662353515625,64.07211848066778,6.437806755957436,-0.8784368392598189,6.497461589545566,1,395.8423156738281,1100.6983642578125,93.84231567382812,35.6983642578125,100.4029552439064,9.51641456570039,3.620119891068187,10.18171960977035,1,429.7852478027344,1197.0633544921875,72.78524780273438,10.0633544921875,73.47763878446884,7.381047530471689,1.020510337810944,7.451261906325748
2631,87.74036266568483,1,375.82037353515625,903.0410766601562,63.82037353515625,-8.95892333984375,64.44612001956416,6.471932495883446,-0.9085115595464756,6.535388548900646,1,395.89495849609375,1100.5245361328125,93.89495849609375,35.5245361328125,100.39051697463594,9.521752998762182,3.6024922303609634,10.180458262732955,1,429.2974853515625,1196.5316162109375,72.2974853515625,9.5316162109375,72.92309713494073,7.331584240253369,0.9665875217711513,7.395026633432449
2632,87.77371134020618,1,375.6492004394531,903.0919189453125,63.649200439453125,-8.9080810546875,64.26954663492316,6.454574077887165,-0.903355716369117,6.517482495352765,1,395.981201171875,1100.5015869140625,93.981201171875,35.5015869140625,100.4630720569761,9.530498744752107,3.600164983020403,10.187815969514162,1,429.7886962890625,1196.9222412109375,72.7886962890625,9.9222412109375,73.46186206535612,7.381397236521534,1.0062002424615408,7.449662011880633
2633,87.80706001472754,1,375.93316650390625,902.9489135742188,63.93316650390625,-9.05108642578125,64.57067403011341,6.483370668982796,-0.9178576858343643,6.548019392371379,1,396.0969543457031,1100.382568359375,94.09695434570312,35.382568359375,100.52941341141498,9.542237108000439,3.58809548218505,10.194543551065802,1,429.57073974609375,1196.6810302734375,72.57073974609375,9.6810302734375,73.21362314795303,7.359294576273818,0.9817393874352253,7.424488459497726
2634,87.84040868924889,1,375.70904541015625,903.017822265625,63.70904541015625,-8.982177734375,64.33911705894987,6.4606428704866845,-0.9108697543250752,6.5245375322174874,1,396.1976623535156,1100.325439453125,94.19766235351562,35.325439453125,100.60360960434438,9.55244976255343,3.582302121784081,10.202067680516816,1,429.9427185058594,1196.82958984375,72.94271850585938,9.82958984375,73.60204494116581,7.3970164085000025,0.9968046002727889,7.463877756149498
2635,87.87375736377025,1,375.94097900390625,903.2086181640625,63.94097900390625,-8.7913818359375,64.54252234429045,6.484162923396603,-0.8915214160628632,6.54516457031066,1,396.3101806640625,1100.5208740234375,94.3101806640625,35.5208740234375,100.77768933785407,9.563860082958543,3.602120861104491,10.21972085648194,1,429.4959716796875,1196.55859375,72.4959716796875,9.55859375,73.12340681518874,7.351712453954173,0.9693232752938312,7.415339750655479
2636,87.9071060382916,1,375.9400939941406,903.1847534179688,63.940093994140625,-8.81524658203125,64.54490059084104,6.484073175826289,-0.8939415057175416,6.545405744880494,1,396.3909912109375,1100.4708251953125,94.3909912109375,35.4708251953125,100.83570132557068,9.572054964551368,3.597045481266035,10.225603768907188,1,429.9866638183594,1196.701904296875,72.98666381835938,9.701904296875,73.62866318438718,7.401472839577671,0.983856192197118,7.466577073996529
2637,87.94045471281296,1,376.0675964355469,902.890380859375,64.06759643554688,-9.109619140625,64.7119932772538,6.4970030154391365,-0.9237934044503149,6.562350374426159,1,396.3031005859375,1100.3651123046875,94.3031005859375,35.3651123046875,100.71626456756925,9.56314210239603,3.5863252887291983,10.213491858673905,1,429.5904235839844,1196.435546875,72.59042358398438,9.435546875,73.201087020157,7.361290686027357,0.9568452682763586,7.423217188767683
2638,87.97380338733431,1,375.8523254394531,903.0776977539062,63.852325439453125,-8.92230224609375,64.47268368383995,6.475172692646168,-0.9047978669817515,6.538082331975129,1,396.2333984375,1100.2918701171875,94.2333984375,35.2918701171875,100.62529243410455,9.556073707547839,3.5788979035997506,10.204266505167228,1,429.77056884765625,1196.7513427734375,72.77056884765625,9.7513427734375,73.42100773141533,7.379558958701995,0.9888696771594954,7.445519032502999
2639,88.00715206185566,1,375.6902160644531,902.8757934570312,63.690216064453125,-9.12420654296875,64.34045980077758,6.4587334135596555,-0.9252726919885965,6.524673697739358,1,396.4023132324219,1100.3924560546875,94.40231323242188,35.3924560546875,100.81876159334273,9.573203114502629,3.5890981791775256,10.22388593497102,1,429.5089416503906,1196.640380859375,72.50894165039062,9.640380859375,73.1469996812826,7.3530277200708465,0.9776171886883815,7.417732269349524
2640,88.04050073637703,1,375.5275573730469,902.49951171875,63.527557373046875,-9.50048828125,64.23402387650903,6.442238429084673,-0.9634308830911358,6.513880183398305,1,396.2916564941406,1100.2646484375,94.29165649414062,35.2646484375,100.67031297174695,9.561981573469554,3.576137392126639,10.208831973283605,1,429.5475769042969,1196.4805908203125,72.54757690429688,9.4805908203125,73.16442111427564,7.35694566572663,0.9614131101309691,7.419498951869024
2641,88.07384941089838,1,375.65380859375,902.51318359375,63.65380859375,-9.48681640625,64.35687246919055,6.455041384201559,-0.9620444378669722,6.526338082890402,1,396.3302307128906,1100.2738037109375,94.33023071289062,35.2738037109375,100.70965025549896,9.56589332963773,3.57706581526782,10.21282111077861,1,429.53436279296875,1196.4156494140625,72.53436279296875,9.4156494140625,73.14293020976494,7.355605641659525,0.9548274953161918,7.4173195900827436
2642,88.10719808541974,1,375.6578063964844,902.534423828125,63.657806396484375,-9.465576171875,64.35769920901349,6.455446795639875,-0.9598904961794322,6.526421921389448,1,396.3363037109375,1100.28125,94.3363037109375,35.28125,100.71794675927791,9.566509183654713,3.5778209327559805,10.21366244732108,1,429.566162109375,1196.482666015625,72.566162109375,9.482666015625,73.18311853185803,7.358830364703228,0.9616235527096368,7.421395030154651
2643,88.14054675994109,1,375.6800537109375,902.5299072265625,63.6800537109375,-9.4700927734375,64.38036888497454,6.457702863872945,-0.9603485182624149,6.528720820696934,1,396.40374755859375,1100.206787109375,94.40374755859375,35.206787109375,100.7550763568345,9.573348567461414,3.570269757874375,10.217427706527111,1,429.51934814453125,1196.302734375,72.51934814453125,9.302734375,73.11358780800963,7.354083027707989,0.9433769432416261,7.414344019228039
2644,88.17389543446244,1,375.6589050292969,902.4564208984375,63.658905029296875,-9.5435791015625,64.37030442367676,6.455558206416817,-0.9678006613422945,6.527700198119556,1,396.4194641113281,1100.2144775390625,94.41946411132812,35.2144775390625,100.77248945728947,9.57494236052044,3.571049633312967,10.219193544055882,1,429.4878234863281,1196.4273681640625,72.48782348632812,9.4273681640625,73.09828879177572,7.350886157358522,0.9560158769369036,7.412792567946346
2645,88.2072441089838,1,375.5724182128906,902.7203979492188,63.572418212890625,-9.27960205078125,64.24611561530807,6.446787702476461,-0.9410311274382421,6.515106389277877,1,396.50421142578125,1100.29931640625,94.50421142578125,35.29931640625,100.88155290218977,9.583536464063974,3.579653021087911,10.230253511493622,1,429.4376525878906,1196.42236328125,72.43765258789062,9.42236328125,73.04789142916985,7.34579839854485,0.955508338953058,7.407681843726344
